record_id,party_ref,session_id,situation_id,segment_id,suggestion_id,product_type,CHAR_P1A_I1_age_band,CHAR_P1B_I1_vulnerability,CHAR_P1C_I1_employment,CHAR_F2A_I1_monthly_surplus,CHAR_F2B_I1_savings_balance,CHAR_F2I_I1_has_investment,CHAR_F2G_I1_high_cost_debt,CHAR_F2H_I1_financial_hardship,CHAR_F2J_I1_isa_sub_this_year,CHAR_F2K_I1_within_90d_tax_yr,CHAR_F2L_I1_account_tenure_mo,CHAR_F2M_I1_lump_sum,CHAR_F2N_I1_months_inactive,CHAR_F2O_I1_regular_saving,CHAR_F2P_I1_consec_months,CHAR_F2Q_I1_days_to_maturity,CHAR_F2R_I1_reinvest_instr,CHAR_P2A_I1_contrib_pct,CHAR_P2B_I1_active_dc,CHAR_P2C_I1_shortfall_flag,CHAR_P2D_I1_yrs_to_ret,CHAR_P2E_I1_default_fund,CHAR_P2F_I1_no_selection,CHAR_P2G_I1_recent_engage,CHAR_P2H_I1_life_event,CHAR_P2I_I1_access_plan,CHAR_P2J_I1_in_drawdown,CHAR_P2K_I1_db_transfer,CHAR_P2L_I1_pot_value,CHAR_P2M_I1_annuity_interest,CHAR_P2N_I1_months_review,CHAR_P2O_I1_cash_drag,CHAR_P2P_I1_recent_adviser,CHAR_B3A_I1_risk_appetite,CHAR_B3B_I1_invest_exp,CHAR_B3C_I1_channel,ml_confidence,ml_model_version,gap_fill_turns,graph_completeness,fca_ref,rule_R_001_outcome,rule_R_002_outcome,rule_R_003_outcome,rule_R_004_outcome,rule_R_005_outcome,rule_R_006_outcome,rule_R_007_outcome,rule_R_008_outcome,rule_R_009_outcome,rule_R_010_outcome,rule_R_011_outcome,rule_R_012_outcome,gate_disposition
72e486e8-725e-4b85-92b0-0088ae5032d0,PARTY-00696,a1b6cedf-f029-413a-87c2-ac00b6a43415,SIT-PEN-003,SEG-PEN-003,SUG-PEN-003,DC_PENSION_CONTRIBUTION_REVIEW,2,False,1,343.4,1080.22,False,False,False,,,40,,,,,,,7.61,True,,18.0,,,,True,,,,,,,,,2.94,1,1,0.76,2.0.0,5,0.93,PS25/22-§SIT-PEN-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
73c1943a-a3f5-46ec-9022-ce5b35d88fb3,PARTY-00697,9aac225d-78f8-420b-b8bb-f524ed715edf,SIT-DEC-001,SEG-DEC-001,SUG-DEC-001,DECUMULATION_PATHWAY_DIRECTION,4,False,3,774.16,13951.43,False,False,False,,,12,,,,,,,10.17,True,,11.0,,,,,False,False,False,23800.87,,,,,2.63,0,0,0.85,2.0.0,1,0.97,PS25/22-§SIT-DEC-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
fa864c52-0df1-4c5d-84d1-75b57c4cf3eb,PARTY-00698,6c24a8ed-33ae-403f-848b-e5cb17ffebcf,SIT-DEC-002,SEG-DEC-002,SUG-DEC-002,DC_PENSION_SMALL_POT_ACCESS,4,False,3,280.61,14177.39,False,False,False,,,47,,,,,,,,True,,3.0,,,,,False,False,False,13356.18,,,,,2.37,1,1,0.95,2.0.0,4,0.97,PS25/22-§SIT-DEC-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
3fb7b60a-24bc-4f43-a1c7-6055edfe726c,PARTY-00699,9b8ff27e-d5a4-450a-80e0-dd91e95459b4,SIT-DEC-003,SEG-DEC-003,SUG-DEC-003,ANNUITY_FEATURES_REFERRAL,4,False,2,242.3,16925.19,False,False,False,,,34,,,,,,,6.81,True,,0.0,,,,,,,False,11336.77,True,,,,1.79,0,0,0.87,2.0.0,2,0.94,PS25/22-§SIT-DEC-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
0bfe0f97-bd35-47e1-bf91-5d472d7027cf,PARTY-00700,5e4620b3-bf9b-41ff-9a66-0be617dddbad,SIT-DEC-004,SEG-DEC-004,SUG-DEC-004,DRAWDOWN_REVIEW_PROMPT,4,False,2,367.67,15570.65,False,False,False,,,51,,,,,,,0.0,True,,0.0,,,,,,True,,52280.25,,18.0,True,False,2.11,1,0,0.83,2.0.0,4,0.89,PS25/22-§SIT-DEC-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
5f00e5b1-976a-41b8-8975-d7f6b13468e0,PARTY-00701,13aa2194-a114-4e48-abde-6704fdadcd53,SIT-INV-001,SEG-INV-001,SUG-INV-001,STOCKS_SHARES_ISA,2,False,1,731.52,18829.99,False,False,False,,,28,,,,,,,,,,,,,,,,,,,,,,,2.95,0,0,0.96,2.0.0,1,0.9,PS25/22-§SIT-INV-001,PASS,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,SUPPRESS
5fa5322c-81d0-42fd-87d8-3bd6b89f95b1,PARTY-00702,cad29771-ab6f-44e1-a3e9-1552a7b10c93,SIT-INV-002,SEG-INV-002,SUG-INV-002,STOCKS_SHARES_ISA_REGULAR,3,False,1,96.35,3669.8,False,False,False,,,3,,,,,,,,,,,,,,,,,,,,,,,2.37,0,0,0.92,2.0.0,2,0.92,PS25/22-§SIT-INV-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
626b08f4-8f26-4874-b79f-492294d98939,PARTY-00703,f2d7f28d-3d62-4f63-b906-1e3ba80c4ba1,SIT-INV-003,SEG-INV-003,SUG-INV-003,STOCKS_SHARES_ISA_TAX_YEAR,3,False,3,185.69,3815.65,False,False,False,False,True,20,,,,,,,,,,,,,,,,,,,,,,,1.36,0,0,0.88,2.0.0,3,0.96,PS25/22-§SIT-INV-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
8f2099d3-4b58-44f2-9fda-afdf06545da6,PARTY-00704,ea7ea4db-5ef7-44a7-b768-98702ab60cbf,SIT-INV-004,SEG-INV-004,SUG-INV-004,ISA_AND_GIA_LUMP_SUM,3,True,1,651.67,3429.54,False,False,False,,,29,18691.34,,,,,,,,,,,,,,,,,,,,,,2.85,1,1,0.93,2.0.0,2,0.99,PS25/22-§SIT-INV-004,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,HUMAN_REVIEW
7058285b-913b-479b-a218-9e0e8ec2ed17,PARTY-00705,a4930607-eee2-4251-8086-0b8c054ccbe0,SIT-INV-005,SEG-INV-005,SUG-INV-005,REVIEW_PROMPT_DO_NOTHING,4,False,3,253.88,1000.0,True,False,False,,,48,,18.0,,,,,,,,,,,,,,,,,,,,,1.83,3,0,0.57,2.0.0,2,0.92,PS25/22-§SIT-INV-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
e74fa21e-000f-43dc-b29a-e72fe5002170,PARTY-00706,56c6c927-5c5f-46a9-a251-a3aa7d4f783d,SIT-INV-006,SEG-INV-006,SUG-INV-006,STOCKS_SHARES_ISA_REGULAR_ADDITION,2,False,1,363.58,8267.41,False,False,False,,,21,,,204.85,13.0,,,,,,,,,,,,,,,,,,,2.31,0,0,0.73,2.0.0,2,0.97,PS25/22-§SIT-INV-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
f60a7409-006b-4144-95ae-4e9e6f802087,PARTY-00707,8a610d45-86a1-4718-b98d-d9c02e5c3502,SIT-SD-001,SEG-SD-001,SUG-SD-001,MATURITY_REINVESTMENT_OPTIONS,2,True,1,801.54,64391.41,False,False,False,,,31,,,,,20.0,False,,,,,,,,,,,,,,,,,2.46,0,0,0.89,2.0.0,3,0.98,PS25/22-§SIT-SD-001,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,HUMAN_REVIEW
f9ea1b7e-6f96-44e9-9e2b-d2f1b707b817,PARTY-00708,6fb5253d-6430-484c-a920-60999327c579,SIT-PEN-001,SEG-PEN-001,SUG-PEN-001,DC_PENSION_CONTRIBUTION_INCREASE,2,False,2,163.11,6780.85,False,False,False,,,30,,,,,,,7.26,True,True,23.0,,,,,,,,,,,,,3.13,1,0,0.88,2.0.0,4,0.91,PS25/22-§SIT-PEN-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
db5db18c-b034-4a4c-9f62-37f0dfb76c9b,PARTY-00709,b9650172-2cc5-4b8d-b9f7-a98c3686517e,SIT-PEN-002,SEG-PEN-002,SUG-PEN-002,DC_PENSION_FUND_SWITCH,2,False,1,514.39,931.1,False,False,False,,,38,,,,,,,4.0,True,,15.0,True,True,False,,,,,,,,,,2.97,0,0,0.86,2.0.0,4,0.85,PS25/22-§SIT-PEN-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
7e41f5f2-f83a-4569-8b8a-662c7a737ec5,PARTY-00710,9b79e9f0-f557-4d6a-8741-2a1fff2dbecb,SIT-PEN-003,SEG-PEN-003,SUG-PEN-003,DC_PENSION_CONTRIBUTION_REVIEW,2,False,1,643.06,9849.42,False,False,False,,,29,,,,,,,7.67,True,,7.0,,,,True,,,,,,,,,2.34,1,1,0.79,2.0.0,1,0.9,PS25/22-§SIT-PEN-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
769b50ef-19eb-4690-ac35-eedf937af103,PARTY-00711,cac8a404-6529-4abe-a963-5b3d4a0bf789,SIT-DEC-001,SEG-DEC-001,SUG-DEC-001,DECUMULATION_PATHWAY_DIRECTION,5,False,2,543.98,9865.04,False,False,False,,,15,,,,,,,12.81,True,,1.0,,,,,False,False,False,40582.26,,,,,2.45,2,1,0.88,2.0.0,2,0.87,PS25/22-§SIT-DEC-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
bed4a3d3-ff5d-49f8-bbd4-ab1fad91f247,PARTY-00712,92d0a254-7fa0-4cab-9969-ad937286deda,SIT-DEC-002,SEG-DEC-002,SUG-DEC-002,DC_PENSION_SMALL_POT_ACCESS,4,False,1,234.04,12850.29,False,False,False,,,26,,,,,,,,True,,3.0,,,,,False,False,False,16949.78,,,,,2.77,0,1,0.86,2.0.0,5,0.93,PS25/22-§SIT-DEC-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
28364993-9807-41a3-a5d8-959528f9cad0,PARTY-00713,7aed7995-b0a8-4d01-96f6-78614e0889da,SIT-DEC-003,SEG-DEC-003,SUG-DEC-003,ANNUITY_FEATURES_REFERRAL,4,False,3,50.0,25663.2,False,False,False,,,55,,,,,,,11.43,True,,3.0,,,,,,,False,82243.06,True,,,,1.63,0,1,0.9,2.0.0,4,1.0,PS25/22-§SIT-DEC-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
ccfaa062-7722-42ed-8264-aea68720b5ff,PARTY-00714,c716ebe3-0b30-402b-9398-cf9540d724f2,SIT-DEC-004,SEG-DEC-004,SUG-DEC-004,DRAWDOWN_REVIEW_PROMPT,4,False,3,100.37,22418.94,False,False,False,,,55,,,,,,,0.0,True,,3.0,,,,,,True,,148501.13,,25.0,True,False,1.16,1,1,0.86,2.0.0,2,0.92,PS25/22-§SIT-DEC-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
5e8c354b-1c5b-42f6-a0dc-bd2a14c66887,PARTY-00715,22e419c2-fcea-4d05-91dc-cec3612e7f46,SIT-INV-001,SEG-INV-001,SUG-INV-001,STOCKS_SHARES_ISA,2,False,1,271.34,47110.02,False,False,False,,,30,,,,,,,,,,,,,,,,,,,,,,,2.62,2,0,0.92,2.0.0,4,0.95,PS25/22-§SIT-INV-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
47b2adb9-0d9d-445e-b9fa-d56ef8ca83de,PARTY-00716,4961e406-868c-426a-8d99-f1146f589d33,SIT-INV-002,SEG-INV-002,SUG-INV-002,STOCKS_SHARES_ISA_REGULAR,2,False,1,480.53,9012.45,False,False,False,,,19,,,,,,,,,,,,,,,,,,,,,,,2.05,0,0,0.59,2.0.0,3,0.96,PS25/22-§SIT-INV-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
0a56bd80-f33c-4655-aab2-b0fe1e7f76d2,PARTY-00717,e36842bf-7839-4eac-b4b7-b8fe90c545d9,SIT-INV-003,SEG-INV-003,SUG-INV-003,STOCKS_SHARES_ISA_TAX_YEAR,2,False,2,288.44,3438.44,False,False,False,False,True,6,,,,,,,,,,,,,,,,,,,,,,,1.91,1,1,0.89,2.0.0,5,0.96,PS25/22-§SIT-INV-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
772451f9-6cf6-47ec-bfd1-17a8fa58bad5,PARTY-00718,0e519427-c2ad-452c-9386-be2fa90ed67b,SIT-INV-004,SEG-INV-004,SUG-INV-004,ISA_AND_GIA_LUMP_SUM,1,False,2,460.46,18624.64,False,False,False,,,23,20073.12,,,,,,,,,,,,,,,,,,,,,,2.91,1,0,0.87,2.0.0,6,0.94,PS25/22-§SIT-INV-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
ec1ad329-d4a4-4037-836e-12880bf4bf2f,PARTY-00719,a94c4eda-ce29-4d09-9b8c-dd1066f2a8ab,SIT-INV-005,SEG-INV-005,SUG-INV-005,REVIEW_PROMPT_DO_NOTHING,3,False,2,583.41,1000.0,True,False,False,,,49,,15.0,,,,,,,,,,,,,,,,,,,,,3.14,2,0,0.81,2.0.0,2,1.0,PS25/22-§SIT-INV-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
c4bf55f6-b1e6-4a7d-ac74-65f9ec20ae72,PARTY-00720,6c7fd0bb-b847-4fcc-85d2-8d6505ea1b3f,SIT-INV-006,SEG-INV-006,SUG-INV-006,STOCKS_SHARES_ISA_REGULAR_ADDITION,1,False,1,397.76,3739.64,False,False,False,,,19,,,51.93,9.0,,,,,,,,,,,,,,,,,,,1.54,1,1,0.85,2.0.0,5,0.95,PS25/22-§SIT-INV-006,PASS,PASS,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,PASS,PASS,PASS,SUPPRESS
5c75a539-1d8c-4ab9-839f-52284a18193a,PARTY-00721,20ed01d5-ea79-4f19-97bf-3550c88b5fe2,SIT-SD-001,SEG-SD-001,SUG-SD-001,MATURITY_REINVESTMENT_OPTIONS,2,False,3,697.87,24156.29,False,False,False,,,51,,,,,27.0,False,,,,,,,,,,,,,,,,,1.57,2,1,0.98,2.0.0,3,0.94,PS25/22-§SIT-SD-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
192a614f-8e70-4756-a66f-7b0d19861b6f,PARTY-00722,cf590ced-b867-4ab0-baff-f0477eeb61a5,SIT-PEN-001,SEG-PEN-001,SUG-PEN-001,DC_PENSION_CONTRIBUTION_INCREASE,2,False,1,355.52,0.0,False,False,False,,,25,,,,,,,7.99,True,True,28.0,,,,,,,,,,,,,2.3,1,0,0.95,2.0.0,5,0.93,PS25/22-§SIT-PEN-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
c071d3dc-bc1a-4459-aaf2-466aec3cf613,PARTY-00723,30dbcfd5-5494-4b9d-a642-ed32c4732008,SIT-PEN-002,SEG-PEN-002,SUG-PEN-002,DC_PENSION_FUND_SWITCH,2,True,1,459.28,1504.34,False,False,False,,,36,,,,,,,8.62,True,,6.0,True,True,False,,,,,,,,,,2.17,0,1,0.85,2.0.0,5,0.87,PS25/22-§SIT-PEN-002,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,HUMAN_REVIEW
4ba9686f-629a-449a-b636-b8dee6cc0737,PARTY-00724,222bdbc0-e366-4ba6-bae6-d2de28817803,SIT-PEN-003,SEG-PEN-003,SUG-PEN-003,DC_PENSION_CONTRIBUTION_REVIEW,2,False,1,742.01,5825.81,False,False,False,,,53,,,,,,,9.32,True,,14.0,,,,True,,,,,,,,,2.69,0,0,0.85,2.0.0,5,0.89,PS25/22-§SIT-PEN-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
a9f0c567-a937-41c4-a34b-9948b8ec3857,PARTY-00725,f40a2be9-fd46-4236-aad7-b438ef349d6f,SIT-DEC-001,SEG-DEC-001,SUG-DEC-001,DECUMULATION_PATHWAY_DIRECTION,3,False,3,745.15,1000.0,False,False,False,,,72,,,,,,,9.58,True,,1.0,,,,,False,False,False,5000.0,,,,,1.12,1,0,0.87,2.0.0,3,0.97,PS25/22-§SIT-DEC-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
24ed5989-07f3-4b5a-9fcd-183862a66f25,PARTY-00726,f4a62d16-ed91-43ff-9df1-35c9d01708ac,SIT-DEC-002,SEG-DEC-002,SUG-DEC-002,DC_PENSION_SMALL_POT_ACCESS,4,False,3,288.04,8168.05,False,False,False,,,52,,,,,,,,True,,1.0,,,,,False,False,False,21408.68,,,,,1.5,0,1,0.82,2.0.0,3,0.98,PS25/22-§SIT-DEC-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
1a7d9482-a526-40c6-9fd1-6a6c68d88e8f,PARTY-00727,608d2f48-084b-40c9-8646-43f6e71898de,SIT-DEC-003,SEG-DEC-003,SUG-DEC-003,ANNUITY_FEATURES_REFERRAL,4,False,3,566.7,52141.23,False,False,False,,,51,,,,,,,13.7,True,,8.0,,,,,,,False,29859.01,True,,,,2.02,0,1,0.42,2.0.0,3,0.91,PS25/22-§SIT-DEC-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
963d9f2a-f6dc-4e6c-a6e2-62ffac8687c4,PARTY-00728,b5f6336c-82ca-4526-9655-5710527663ff,SIT-DEC-004,SEG-DEC-004,SUG-DEC-004,DRAWDOWN_REVIEW_PROMPT,4,False,3,342.58,14257.86,False,False,False,,,45,,,,,,,0.0,True,,0.0,,,,,,True,,32616.38,,18.0,True,False,2.4,1,0,0.9,2.0.0,4,0.91,PS25/22-§SIT-DEC-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
ef3eb7f7-c364-4a43-8369-95be0091699a,PARTY-00729,e437b7cf-bd95-4c29-89ae-07fcdf921d82,SIT-INV-001,SEG-INV-001,SUG-INV-001,STOCKS_SHARES_ISA,2,True,1,322.35,36903.16,False,False,False,,,36,,,,,,,,,,,,,,,,,,,,,,,3.56,0,0,0.83,2.0.0,5,0.92,PS25/22-§SIT-INV-001,PASS,PASS,GATE,PASS,PASS,FAIL,PASS,PASS,PASS,PASS,GATE,PASS,SUPPRESS
5b6eed81-a51e-48a9-98ac-f047daf420c9,PARTY-00730,e7ad3206-9932-4dc9-be0f-ae6628979620,SIT-INV-002,SEG-INV-002,SUG-INV-002,STOCKS_SHARES_ISA_REGULAR,2,False,1,346.4,500.0,False,False,False,,,15,,,,,,,,,,,,,,,,,,,,,,,2.26,0,0,0.85,2.0.0,6,0.89,PS25/22-§SIT-INV-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
fbb5a143-4145-4ced-aee6-78ac013dbee3,PARTY-00731,addd2401-c234-41fb-9657-b6d81d61d684,SIT-INV-003,SEG-INV-003,SUG-INV-003,STOCKS_SHARES_ISA_TAX_YEAR,1,False,3,337.24,7594.24,False,False,False,False,True,15,,,,,,,,,,,,,,,,,,,,,,,1.85,1,0,0.8,2.0.0,5,0.98,PS25/22-§SIT-INV-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
6281dcae-b247-40f3-be41-a68b2ffefe8a,PARTY-00732,53c915af-994e-46d3-abb7-9a89b57c5452,SIT-INV-004,SEG-INV-004,SUG-INV-004,ISA_AND_GIA_LUMP_SUM,2,False,2,273.33,16365.04,False,False,False,,,30,5000.0,,,,,,,,,,,,,,,,,,,,,,2.71,1,0,0.97,2.0.0,3,1.0,PS25/22-§SIT-INV-004,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
6aed8c3f-fcf6-4079-a96c-e92623e4d980,PARTY-00733,0836c98a-6bd2-436d-92a5-43aa03aa0f9d,SIT-INV-005,SEG-INV-005,SUG-INV-005,REVIEW_PROMPT_DO_NOTHING,3,False,1,391.47,10970.45,True,False,False,,,24,,12.0,,,,,,,,,,,,,,,,,,,,,3.86,1,1,0.81,2.0.0,5,0.92,PS25/22-§SIT-INV-005,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
271f3762-0ec8-40bb-9487-2c5daf1ba838,PARTY-00734,6b45af99-81f1-4397-9612-dfed5577eaf4,SIT-INV-006,SEG-INV-006,SUG-INV-006,STOCKS_SHARES_ISA_REGULAR_ADDITION,2,False,1,290.22,6703.71,False,False,False,,,6,,,156.38,6.0,,,,,,,,,,,,,,,,,,,2.14,0,1,0.92,2.0.0,4,0.89,PS25/22-§SIT-INV-006,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
b79c9c3c-9726-4354-9f87-77ee655beba3,PARTY-00735,c247c481-e486-4481-87ea-7e919c2da33c,SIT-SD-001,SEG-SD-001,SUG-SD-001,MATURITY_REINVESTMENT_OPTIONS,2,False,3,755.86,2000.0,False,False,False,,,39,,,,,34.0,False,,,,,,,,,,,,,,,,,2.27,2,1,0.9,2.0.0,4,0.92,PS25/22-§SIT-SD-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
2dfccffa-5046-43e6-8106-ec15e343b4a2,PARTY-00736,1892498d-c914-41b0-a5cb-4fc77bb15e6e,SIT-PEN-001,SEG-PEN-001,SUG-PEN-001,DC_PENSION_CONTRIBUTION_INCREASE,2,False,2,278.45,2686.63,False,False,False,,,43,,,,,,,8.0,True,True,21.0,,,,,,,,,,,,,2.94,1,0,0.78,2.0.0,4,0.94,PS25/22-§SIT-PEN-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
dbb1164b-671a-4f3a-b224-8191cb27258c,PARTY-00737,df81f4ea-1e28-4e8b-9431-d7ee42f03f0f,SIT-PEN-002,SEG-PEN-002,SUG-PEN-002,DC_PENSION_FUND_SWITCH,3,False,1,356.51,7176.44,False,False,False,,,34,,,,,,,5.78,True,,40.0,True,True,False,,,,,,,,,,1.54,1,0,0.87,2.0.0,4,0.95,PS25/22-§SIT-PEN-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
395b3226-7d79-4103-ae48-af2dfce35f04,PARTY-00738,132b9041-5814-478d-b5fc-57b91736bc3d,SIT-PEN-003,SEG-PEN-003,SUG-PEN-003,DC_PENSION_CONTRIBUTION_REVIEW,2,False,2,503.01,1536.26,False,False,False,,,57,,,,,,,7.56,True,,22.0,,,,True,,,,,,,,,2.23,1,1,0.48,2.0.0,3,0.88,PS25/22-§SIT-PEN-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,PASS,PASS,HUMAN_REVIEW
8c27ae76-464a-4718-8727-b469e1ecba0d,PARTY-00739,5c42581b-7cf8-4439-b789-79aac19778fa,SIT-DEC-001,SEG-DEC-001,SUG-DEC-001,DECUMULATION_PATHWAY_DIRECTION,4,False,1,734.3,3033.0,False,False,False,,,37,,,,,,,7.3,True,,17.0,,,,,False,False,False,29570.7,,,,,3.01,2,0,0.93,2.0.0,3,0.88,PS25/22-§SIT-DEC-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
556deee8-4bf0-45be-9e00-ad3fb8f43ddc,PARTY-00740,f7253e7c-c992-4302-bbf4-71c41a59d416,SIT-DEC-002,SEG-DEC-002,SUG-DEC-002,DC_PENSION_SMALL_POT_ACCESS,4,False,1,160.91,9960.13,False,False,False,,,50,,,,,,,,True,,3.0,,,,,False,False,False,18829.51,,,,,1.25,1,0,0.81,2.0.0,5,0.91,PS25/22-§SIT-DEC-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
e43758dd-c38d-4275-8def-1348749f4d07,PARTY-00741,5185cba0-0ad1-4cce-bbf6-9fa8b8174513,SIT-DEC-003,SEG-DEC-003,SUG-DEC-003,ANNUITY_FEATURES_REFERRAL,4,False,3,213.47,27007.04,False,False,False,,,73,,,,,,,10.05,True,,7.0,,,,,,,False,48844.94,True,,,,3.27,0,0,0.81,2.0.0,3,0.97,PS25/22-§SIT-DEC-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
4726810b-73dc-431e-b79a-c71f4c05ec47,PARTY-00742,180a80c9-de92-4522-bdad-df279fade34a,SIT-DEC-004,SEG-DEC-004,SUG-DEC-004,DRAWDOWN_REVIEW_PROMPT,4,True,3,630.44,6543.68,False,False,False,,,85,,,,,,,0.0,True,,7.0,,,,,,True,,63462.16,,27.0,True,False,3.15,2,1,0.8,2.0.0,2,0.99,PS25/22-§SIT-DEC-004,PASS,PASS,GATE,PASS,PASS,PASS,PASS,PASS,PASS,PASS,GATE,PASS,HUMAN_REVIEW
c804c8a7-3e00-438e-a79f-76584f9d75c1,PARTY-00743,350efbd6-5739-49d5-a658-ea352d73f088,SIT-INV-001,SEG-INV-001,SUG-INV-001,STOCKS_SHARES_ISA,2,False,1,552.22,10000.0,False,False,False,,,26,,,,,,,,,,,,,,,,,,,,,,,2.2,1,1,0.93,2.0.0,5,0.96,PS25/22-§SIT-INV-001,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
26b06524-f576-4d35-a4ad-fae9187f9b44,PARTY-00744,c4b4ff9c-45e3-4750-acc5-56cc05762f2c,SIT-INV-002,SEG-INV-002,SUG-INV-002,STOCKS_SHARES_ISA_REGULAR,2,False,2,468.6,8517.59,False,False,False,,,27,,,,,,,,,,,,,,,,,,,,,,,3.68,0,0,0.77,2.0.0,3,0.91,PS25/22-§SIT-INV-002,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
32ac6b4e-6c76-4779-a965-1ded831e5d94,PARTY-00745,376170ad-a17c-4f6e-ad68-0501ab578773,SIT-INV-003,SEG-INV-003,SUG-INV-003,STOCKS_SHARES_ISA_TAX_YEAR,2,False,1,403.18,7582.81,False,False,False,False,True,11,,,,,,,,,,,,,,,,,,,,,,,1.58,2,0,0.85,2.0.0,2,0.94,PS25/22-§SIT-INV-003,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,EMIT
